assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,i_d,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,18,,,0,50093,0,0,-1,1,0.0,0,1,-1.0,0.0,0,David,['form'],2,0,2.3,56,False,23.4,90,,,39,0,0,0,50093.jpg,2.0,0,4,Button,3.6,False,,a,18,35,0.0,2,231441,3736,290394,2244,0.0,0.5,Button,0
3,4,169,100,100,2,171975,0,0,-3,3,174.3,1,4,-1.0,0.0,0,Callum,['form'],33,2,54.4,358,False,136.8,1178,,2020-11-12T11:30:20.560757Z,52,0,0,0,171975.jpg,2.5,0,0,Robinson,0.5,False,,a,18,35,241.0,52,240280,650,234615,1128,0.0,10.0,Callum Robinson,0
0,0,107,25,25,0,42427,0,0,-2,2,65.1,0,2,-0.2,0.0,0,Kieran,['form'],25,0,20.8,407,False,132.0,810,Neck - 25% chance of playing,2021-02-18T20:00:21.107583Z,43,0,0,0,42427.jpg,0.5,1,0,Gibbs,0.1,False,,d,18,35,10.0,5,10757,47,54375,74,0.0,1.2,Gibbs,1
0,0,14,100,100,0,49440,0,0,-3,3,27.1,0,4,0.0,0.0,0,Hal,['form'],6,0,8.3,408,False,16.2,268,,2020-12-06T22:30:19.880213Z,52,0,0,0,49440.jpg,0.9,0,0,Robson-Kanu,0.1,False,,a,18,35,41.0,12,10861,85,33774,67,0.2,2.3,Robson-Kanu,1
0,0,99,100,100,1,49944,0,0,-3,3,72.5,0,3,-1.0,0.0,0,Jake,['form'],34,0,25.9,409,False,136.6,1225,,2020-12-20T22:00:22.999308Z,47,1,0,0,49944.jpg,1.4,1,0,Livermore,0.0,False,,a,18,35,53.0,23,5360,15,14943,17,0.0,4.9,Livermore,2
1,0,29,100,100,0,49957,0,0,-3,3,35.2,0,3,-1.0,0.0,0,Kamil,['form'],5,0,7.2,410,False,22.4,147,,2020-10-20T22:30:19.255186Z,52,0,0,0,49957.jpg,2.7,0,0,Grosicki,0.0,False,,a,18,35,15.0,8,1009,7,7824,7,0.0,1.5,Grosicki,0
1,3,145,100,100,2,50229,0,0,-4,4,255.7,0,3,1.3,0.0,0,Matt,['form'],24,1,64.1,411,False,175.8,1107,,2020-09-14T10:30:13.911211Z,51,0,0,0,50229.jpg,2.0,0,0,Phillips,0.0,False,,a,18,35,209.0,47,5600,86,12065,63,0.5,9.2,Phillips,1
1,3,330,100,100,4,59940,0,0,-1,1,47.8,1,2,2.3,0.0,0,Kyle,['form'],34,3,77.0,412,False,513.4,1779,,2020-12-15T02:30:19.261230Z,44,0,0,0,59940.jpg,3.1,0,0,Bartley,0.4,False,,a,18,35,209.0,65,54857,2422,42722,1374,0.7,14.8,Bartley,3
0,0,196,,,1,61600,0,0,-4,4,102.4,0,3,-1.0,0.0,0,Romaine,['form'],42,0,26.7,413,False,152.4,1486,,,46,1,0,0,61600.jpg,1.7,0,0,Sawyers,0.0,False,,a,18,35,13.0,33,3033,31,5659,20,0.0,7.2,Sawyers,2
0,0,24,0,0,1,77777,0,0,-4,4,0.3,0,2,0.0,0.0,0,Ahmed El-Sayed,['form'],0,0,2.0,414,False,19.6,90,Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul,2020-10-26T10:30:20.323870Z,41,0,0,0,77777.jpg,6.0,0,0,Hegazy,0.1,False,,u,18,35,0.0,6,13027,0,87231,27,0.0,1.5,Hegazi,0
0,0,10,0,0,0,78356,0,0,-4,4,3.9,0,4,0.0,0.0,0,Charlie,['form'],5,0,5.0,415,False,20.0,135,Joined QPR on loan until the end of the season on 9/1. - Expected back 01 Jul,2021-01-09T23:30:21.212858Z,51,0,0,0,78356.jpg,1.0,0,0,Austin,0.1,False,,u,18,35,26.0,5,16185,0,73006,24,0.0,1.0,Austin,0
0,0,0,0,0,0,82078,0,0,-2,2,0.0,0,4,0.0,0.0,0,Kenneth,['form'],0,0,0.0,416,False,0.0,0,Joined Millwall on loan until January on 16/10,2020-09-06T03:00:11.234287Z,48,0,0,0,82078.jpg,0.0,0,0,Zohore,0.0,False,,u,18,35,0.0,0,3025,0,9166,4,0.0,0.0,Zohore,0
0,12,547,,,5,101982,0,0,0,0,0.0,1,1,3.3,0.0,0,Sam,['form'],55,0,82.3,417,False,824.0,2520,,,45,0,0,0,101982.jpg,3.4,0,115,Johnstone,2.5,False,,a,18,35,0.0,96,413891,3516,296383,3398,1.0,21.3,Johnstone,0
0,6,264,100,100,5,108053,0,0,-1,1,220.0,0,2,3.3,0.0,0,Conor,['form'],17,0,57.0,418,False,260.6,1424,,2020-12-01T23:30:25.810294Z,44,0,0,0,108053.jpg,3.3,0,0,Townsend,0.1,False,,a,18,35,91.0,53,17924,298,19274,174,1.0,12.0,Townsend,0
1,2,272,100,100,1,146426,0,0,-2,2,45.7,0,2,-1.0,0.0,0,Oluwasemilogo Adesewo Ibidapo,['form'],55,2,62.3,419,False,451.8,2099,,2021-02-20T17:30:29.060853Z,48,0,0,0,146426.jpg,1.7,1,0,Ajayi,0.2,False,,a,18,35,127.0,41,35853,112,49810,186,0.0,8.5,Ajayi,3
0,0,0,0,0,0,173809,0,0,0,0,0.0,0,3,0.0,0.0,0,Jonathan,['form'],0,0,0.0,420,False,0.0,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,0,173809.jpg,0.0,0,0,Leko,0.0,False,,u,18,35,0.0,0,1465,0,4144,2,0.0,0.0,Leko,0
0,0,15,,,0,174593,0,0,-3,3,12.8,0,3,-1.0,0.0,0,Kyle,['form'],3,0,6.4,421,False,13.0,114,,,47,0,0,0,174593.jpg,1.0,0,0,Edwards,0.0,False,,a,18,35,39.0,5,1223,20,3097,10,0.0,1.1,Edwards,0
2,2,302,,,5,176420,0,0,0,0,214.6,0,2,1.7,0.0,0,Darnell,['form'],44,1,74.0,422,False,352.0,2121,,,45,1,0,0,176420.jpg,2.4,0,0,Furlong,0.2,False,,a,18,35,172.0,62,59659,313,57377,268,0.6,13.8,Furlong,4
0,0,16,0,0,0,195864,0,0,-2,2,0.5,0,3,0.0,0.0,0,Sam,['form'],2,0,2.0,423,False,20.0,61,Joined QPR on loan until the end of the season on 1/2,2021-02-02T00:00:26.397397Z,48,0,0,0,195864.jpg,1.0,0,0,Field,0.0,False,,u,18,35,0.0,3,928,0,2473,2,0.0,0.6,Field,0
0,1,240,,,2,216616,0,0,-3,3,69.3,0,2,2.0,0.0,0,Dara,['form'],45,0,50.2,425,False,388.2,1801,,,42,0,0,0,216616.jpg,1.4,0,0,O'Shea,0.2,False,,a,18,35,42.0,31,13596,219,25816,139,0.7,7.4,O'Shea,3
0,0,7,0,0,0,232427,0,0,-2,2,2.3,0,3,0.0,0.0,0,Rekeem,['form'],2,0,1.6,426,False,6.0,30,Joined Birmingham City on loan until the end of the season. - Expected back 24 May,2021-01-24T15:00:26.910743Z,43,0,0,0,232427.jpg,1.0,0,0,Harper,0.3,False,,u,18,35,7.0,2,66429,0,86462,215,0.0,0.5,Harper,0
0,0,76,100,100,0,18987,0,0,-4,4,56.0,0,3,-0.3,0.0,0,Robert,['form'],14,0,20.7,428,False,76.4,528,,2021-03-12T16:30:22.436201Z,56,0,0,0,18987.jpg,1.3,0,0,Snodgrass,0.1,False,,a,18,35,75.0,14,3936,33,11538,30,0.1,2.5,Snodgrass,2
0,0,96,100,100,1,179830,0,0,-5,5,88.5,0,3,-1.0,0.0,0,Grady,['form'],28,1,39.2,446,False,152.4,1086,,2021-02-12T16:00:30.492099Z,50,0,0,0,179830.jpg,2.1,0,0,Diangana,0.2,False,,a,18,35,151.0,34,45747,22,77746,46,0.0,6.8,Diangana,0
4,8,338,100,100,5,210407,0,0,-7,7,606.5,2,3,1.3,0.0,0,Matheus,['form'],42,5,139.8,481,False,423.2,1872,,2020-12-06T15:00:25.943431Z,53,0,0,0,210407.jpg,3.6,1,0,Pereira,1.3,False,,a,18,35,367.0,90,468574,1037,594008,3572,0.4,17.0,Pereira,2
0,0,0,0,0,0,183015,0,0,-2,2,0.0,0,2,0.0,0.0,0,Cedric,['form'],0,0,0.0,499,False,0.0,0,Joined Charleroi on loan until the end of the season on 1/2,2021-02-02T00:00:26.531821Z,43,0,0,0,183015.jpg,0.0,0,0,Kipre,0.0,False,,u,18,35,0.0,0,1228,0,4973,8,0.0,0.0,Kipre,0
0,0,117,100,100,2,41135,0,0,-1,1,12.7,0,2,-1.0,0.0,0,Branislav,['form'],18,0,19.1,530,False,117.8,752,,2020-11-08T14:30:17.320180Z,44,0,0,0,41135.jpg,1.6,0,0,Ivanovic,0.1,False,,a,18,35,61.0,19,19774,33,19262,47,0.0,4.3,Ivanovic,2
2,3,277,0,0,5,232787,0,0,0,0,240.3,0,3,0.0,0.0,0,Conor,['form'],34,2,84.1,544,False,358.0,1972,Ineligible to face his parent club on 3/4. - Expected back 12 Apr,2021-03-15T12:00:28.683696Z,55,0,0,0,232787.jpg,2.7,0,0,Gallagher,0.1,False,,n,18,35,243.0,61,22160,20,20737,226,0.4,11.1,Gallagher,8
0,0,97,0,0,1,200878,0,0,-1,1,103.6,0,3,0.0,0.0,0,Filip,['form'],11,0,22.8,555,False,74.4,541,His season-long loan deal with West Brom was cancelled on 22/1,2021-01-24T15:00:27.165365Z,49,0,0,0,200878.jpg,1.5,0,0,Krovinovic,0.0,False,,u,18,35,50.0,17,1547,0,1771,3,0.0,3.5,Krovinovic,0
0,3,95,100,100,3,180294,0,0,-3,3,62.7,0,4,-0.7,0.0,0,Karlan,['form'],24,1,41.1,582,False,92.4,1083,,2021-01-03T00:00:24.231542Z,57,0,0,0,180294.jpg,2.2,0,0,Grant,0.0,False,,a,18,35,259.0,37,14756,70,14191,58,0.1,6.5,Grant,1
0,0,25,100,100,0,38716,0,0,0,0,20.3,0,2,-1.0,0.0,0,Lee,['form'],8,0,6.7,600,False,45.6,228,,2021-02-14T17:30:23.584256Z,40,0,0,0,38716.jpg,0.5,0,0,Peltier,0.1,False,,a,18,35,0.0,2,9797,142,8697,52,0.0,0.5,Peltier,1
0,0,0,,,0,505265,0,0,0,0,0.0,0,4,-1.0,0.0,0,Cheikh,['form'],0,0,0.0,621,False,0.0,0,,,45,0,0,0,505265.jpg,0.0,0,0,Diaby,0.1,False,,a,18,35,0.0,0,16410,587,11223,335,0.0,0.0,Diaby,0
0,0,0,,,0,11948,0,0,0,0,0.0,0,1,-1.0,0.0,0,Andy,['form'],0,0,0.0,639,False,0.0,0,,,40,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,,a,18,35,0.0,0,4086,218,2126,50,0.0,0.0,Lonergan,0
2,0,45,,,3,164011,0,0,0,0,84.7,0,4,1.0,0.0,0,Mbaye,['form'],7,1,40.4,648,False,83.0,727,,,60,0,0,0,164011.jpg,2.9,0,0,Diagne,0.4,False,,a,18,35,237.0,26,87017,597,60019,2800,0.3,4.3,Diagne,1
0,0,80,,,3,101394,0,0,0,0,57.7,0,3,1.0,0.0,0,Okay,['form'],3,0,15.1,654,False,70.8,528,,,45,0,0,0,101394.jpg,2.1,0,0,Yokuslu,0.0,False,,a,18,35,22.0,15,1563,137,871,44,0.4,3.3,Yokuslu,1
3,8,161,100,100,3,109322,1,-1,2,-2,131.6,2,3,6.2,5.7,12,Jesse,['form'],7,5,65.9,301,False,250.6,617,,2021-03-08T13:30:27.146846Z,62,0,1,0,109322.jpg,8.0,0,0,Lingard,15.5,False,,a,19,21,278.0,56,1539190,156323,326244,12375,0.9,9.0,Lingard,1
0,0,70,100,100,0,18073,0,0,-5,5,41.0,0,3,1.5,1.0,1,Mark,['form'],9,0,7.9,427,False,32.2,382,,2020-11-06T10:00:16.292237Z,45,0,0,0,18073.jpg,1.1,0,0,Noble,0.3,False,,a,19,21,6.0,18,14410,69,138104,139,0.2,4.0,Noble,1
0,0,0,,,0,19194,0,0,-1,1,0.0,0,1,0.5,0.0,0,David,['form'],0,0,0.0,429,False,0.0,0,,,39,0,0,0,19194.jpg,0.0,0,0,Martin,5.4,False,,a,19,21,0.0,0,258627,1838,393181,2576,0.0,0.0,Martin,0
0,0,33,25,25,1,32259,0,0,-2,2,0.0,0,1,0.1,0.0,0,Darren,['form'],2,0,2.1,430,False,20.4,180,Thigh injury - 25% chance of playing,2021-02-27T17:30:30.341846Z,43,0,0,0,32259.jpg,3.5,0,3,Randolph,0.2,False,,d,19,21,0.0,7,22162,40,28205,152,0.0,1.6,Randolph,0
0,9,509,100,100,9,37096,0,0,0,0,0.0,1,1,4.2,3.7,2,Lukasz,['form'],33,0,57.6,431,False,576.2,2430,,2021-02-27T17:30:30.357480Z,50,0,0,1,37096.jpg,4.1,0,79,Fabianski,3.2,False,,a,19,21,0.0,110,544610,2168,484796,3465,0.7,22.0,Fabianski,2
0,5,373,50,0,8,40669,-1,1,-3,3,53.5,2,2,0.2,0.0,0,Angelo,['form'],28,2,61.4,432,False,394.0,2042,Ankle injury - 50% chance of playing,2021-02-09T23:30:26.661797Z,47,0,0,0,40669.jpg,3.6,0,0,Ogbonna,0.9,False,,d,19,21,166.0,82,385922,33,373786,1348,0.0,17.4,Ogbonna,4
0,0,0,0,0,0,40694,0,0,0,0,0.0,0,1,0.0,0.0,0,Roberto,['form'],0,0,0.0,433,False,0.0,0,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,45,0,0,0,40694.jpg,0.0,0,0,Jimenez Gago,0.0,False,,u,19,21,0.0,0,415,0,1001,2,0.0,0.0,Roberto,0
0,0,0,0,0,0,54102,0,0,-1,1,0.0,0,3,0.0,0.0,0,Jack,['form'],0,0,0.0,434,False,0.0,0,"Left the club ""on a permanent basis"" on 5/10",2020-10-05T20:30:12.776224Z,49,0,0,0,54102.jpg,0.0,0,0,Wilshere,0.0,False,,u,19,21,0.0,0,1191,0,10290,6,0.0,0.0,Wilshere,0
10,20,622,100,100,10,55459,0,0,9,-9,672.0,3,2,5.2,4.7,0,Aaron,['form'],35,0,132.1,435,True,569.0,2610,,2020-11-06T10:00:16.308168Z,59,0,0,0,55459.jpg,4.7,0,0,Cresswell,28.7,False,,a,19,21,76.0,135,3266355,20601,1194459,21749,0.8,22.9,Cresswell,2
1,0,44,75,25,1,56377,0,0,-5,5,77.6,0,3,0.4,0.0,0,Andriy,['form'],7,0,23.2,436,False,50.0,345,Lack of match fitness - 75% chance of playing,2021-02-09T23:30:26.679664Z,55,0,0,0,56377.jpg,1.1,0,0,Yarmolenko,0.1,False,,d,19,21,106.0,16,4632,11,17646,27,0.0,2.9,Yarmolenko,3
5,13,255,100,100,5,57531,0,0,2,-2,267.6,1,4,4.2,3.7,7,Michail,['form'],21,7,148.2,437,False,403.0,1509,,2021-02-09T23:30:26.696814Z,67,0,0,0,57531.jpg,4.5,0,0,Antonio,14.6,False,,a,19,21,816.0,89,2652571,22607,2217119,31830,0.6,13.3,Antonio,3
1,0,112,100,50,1,81012,0,0,-3,3,157.2,0,2,0.8,0.1,1,Ryan,['form'],8,1,38.0,438,False,135.0,450,,2021-02-26T09:30:19.226679Z,42,0,0,0,81012.jpg,2.2,0,0,Fredericks,0.2,False,,a,19,21,86.0,24,22767,71,56591,102,0.1,5.7,Fredericks,2
1,0,78,100,100,1,86934,0,0,-1,1,115.6,0,3,0.8,0.3,0,Manuel,['form'],3,1,30.6,439,False,92.4,400,,2020-12-21T22:30:16.397106Z,64,0,0,0,86934.jpg,1.8,0,0,Lanzini,0.1,False,,a,19,21,99.0,23,17127,169,17234,555,0.0,3.6,Lanzini,1
0,0,8,0,0,0,101537,0,0,-4,4,0.4,0,3,0.0,0.0,0,Felipe Anderson,['form'],0,0,0.5,440,False,2.4,2,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07T10:30:13.510025Z,61,0,0,0,101537.jpg,1.0,0,0,Pereira Gomes,0.1,False,,u,19,21,2.0,2,4675,0,35354,12,0.0,0.3,Felipe Anderson,0
0,4,113,0,0,3,103123,0,0,-4,4,131.6,0,4,0.0,0.0,0,Sébastien,['form'],12,3,66.2,441,False,169.6,932,Joined Ajax on a permanent deal on 8/1,2021-01-08T17:30:20.025700Z,61,0,0,0,103123.jpg,2.6,0,0,Haller,0.2,False,,u,19,21,361.0,41,60525,0,94132,55,0.0,6.7,Haller,0
1,4,179,75,25,4,105717,0,0,-2,2,172.1,1,2,0.4,0.0,0,Arthur,['form'],12,0,37.5,442,False,142.6,850,Lack of match fitness - 75% chance of playing,2020-12-11T01:00:24.001672Z,43,0,0,0,105717.jpg,3.7,0,0,Masuaku,0.4,False,,d,19,21,60.0,37,221066,8,233451,129,0.0,8.6,Masuaku,1
0,0,185,100,100,4,166640,0,0,-3,3,7.7,0,2,0.5,0.0,0,Fabián,['form'],16,1,32.4,443,False,240.4,1080,,2021-02-12T17:00:31.524975Z,42,0,0,0,166640.jpg,3.3,0,0,Balbuena,0.6,False,,a,19,21,75.0,40,301546,120,287610,546,0.0,9.5,Balbuena,1
0,0,0,0,0,0,167522,0,0,0,0,0.0,0,4,0.0,0.0,0,Jordan,['form'],0,0,0.0,444,False,0.0,0,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,0,0,0,167522.jpg,0.0,0,0,Hugill,0.0,False,,u,19,21,0.0,0,429,0,689,0,0.0,0.0,Hugill,0
3,6,325,,,7,178186,0,0,-6,6,403.8,3,3,4.2,3.7,8,Jarrod,['form'],26,6,141.1,445,False,389.2,2016,,,59,0,0,0,178186.jpg,3.6,0,0,Bowen,1.7,False,,a,19,21,616.0,104,719826,1483,741896,2819,0.6,17.6,Bowen,0
0,0,0,0,0,0,181008,0,0,0,0,0.0,0,4,0.0,0.0,0,Albian,['form'],0,0,0.0,447,False,0.0,0,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,0,0,0,181008.jpg,0.0,0,0,Ajeti,0.0,False,,u,19,21,0.0,0,663,0,840,2,0.0,0.0,Ajeti,0
1,2,474,,,10,204480,0,0,-3,3,313.0,0,3,2.8,2.3,2,Declan,['form'],35,1,108.6,448,False,493.8,2610,,,47,0,0,0,204480.jpg,2.6,0,0,Rice,2.3,False,,a,19,21,275.0,76,232609,1637,409955,3479,0.5,16.2,Rice,2
1,15,430,100,100,10,215439,0,0,3,-3,181.8,4,3,3.8,3.3,5,Tomas,['form'],35,9,166.4,449,False,706.0,2610,,2021-02-06T21:00:26.764269Z,53,1,0,0,215439.jpg,4.2,1,0,Soucek,14.4,False,,a,19,21,776.0,122,2768423,19573,2029822,32728,0.6,23.0,Soucek,4
6,7,265,75,75,8,217593,0,0,-6,6,257.4,0,3,1.1,0.8,0,Pablo,['form'],21,2,89.5,450,False,272.0,1798,Muscle injury - 75% chance of playing,2021-03-14T22:00:24.922065Z,59,0,0,0,217593.jpg,3.5,0,0,Fornals,0.5,False,,d,19,21,365.0,85,277801,18,270452,985,0.2,14.4,Fornals,3
0,1,141,100,100,2,219924,0,0,-2,2,3.6,1,2,3.5,3.0,1,Issa,['form'],12,1,23.6,451,False,204.0,837,,2021-02-09T23:30:26.726280Z,43,0,0,0,219924.jpg,2.8,0,0,Diop,0.5,False,,a,19,21,27.0,28,31479,476,103945,660,0.7,6.5,Diop,2
0,0,76,,,1,222018,0,0,-1,1,18.3,0,2,1.5,1.0,0,Ben,['form'],5,1,10.3,452,False,68.2,388,,,39,0,0,0,222018.jpg,2.1,0,0,Johnson,2.4,False,,a,19,21,17.0,21,308562,480,329858,2443,0.3,5.4,Johnson,1
4,9,454,,,8,164555,0,0,1,-1,458.4,0,2,3.2,2.7,0,Vladimir,['form'],31,0,106.7,558,False,473.0,2244,,,46,0,0,0,164555.jpg,3.6,0,0,Coufal,5.5,False,,a,19,21,132.0,91,984254,4050,565753,12370,0.6,19.8,Coufal,3
0,3,251,,,6,60232,0,0,0,0,26.2,2,2,4.5,4.0,-1,Craig,['form'],14,3,50.5,576,False,297.0,1260,,,45,2,0,0,60232.jpg,4.6,0,0,Dawson,1.4,False,,a,19,21,180.0,65,159997,2147,55742,4712,0.9,14.4,Dawson,0
4,0,164,,,3,172841,0,0,0,0,253.5,0,3,2.5,2.0,2,Saïd,['form'],13,0,73.0,587,False,188.8,1055,,,60,0,0,0,172841.jpg,2.2,0,0,Benrahma,0.2,False,,a,19,21,286.0,46,67263,203,59191,701,0.3,7.7,Benrahma,0
0,0,0,,,0,486870,0,0,0,0,0.0,0,2,0.5,0.0,0,Frederik,['form'],0,0,0.0,637,False,0.0,0,,,40,0,0,0,486870.jpg,0.0,0,0,Alves,0.0,False,,a,19,21,0.0,0,2467,55,1467,50,0.0,0.0,Alves,0
0,0,0,,,0,461533,0,0,0,0,0.0,0,4,0.5,0.0,0,Ademipo,['form'],0,0,0.0,638,False,0.0,0,,,45,0,0,0,461533.jpg,0.0,0,0,Odubeko,0.0,False,,a,19,21,0.0,0,6316,134,4456,164,0.0,0.0,Odubeko,0
0,0,0,,,0,222017,0,0,0,0,0.0,0,3,0.5,0.0,0,Conor,['form'],0,0,0.0,668,False,0.0,0,,,45,0,0,0,222017.jpg,0.0,0,0,Coventry,0.0,False,,a,19,21,0.0,0,291,17,170,17,0.0,0.0,Coventry,0
0,0,0,,,0,462384,0,0,0,0,0.0,0,2,0.5,0.0,0,Jamal,['form'],0,0,0.0,669,False,0.0,0,,,40,0,0,0,462384.jpg,0.0,0,0,Baptiste,0.0,False,,a,19,21,0.0,0,519,26,329,22,0.0,0.0,Baptiste,0
0,0,0,,,0,232398,0,0,0,0,0.0,0,1,0.5,0.0,0,Nathan,['form'],0,0,0.0,674,False,0.0,0,,,40,0,0,0,232398.jpg,0.0,0,0,Trott,0.0,False,,a,19,21,0.0,0,354,38,120,24,0.0,0.0,Trott,0
0,0,3,,,0,19236,0,0,-2,2,0.0,0,1,-0.2,0.0,0,John,['form'],0,0,0.0,453,False,0.2,1,,,43,0,0,0,19236.jpg,1.0,0,0,Ruddy,0.2,False,,a,20,39,0.0,1,6665,456,16955,164,0.1,0.2,Ruddy,0
1,4,347,100,100,5,19624,0,0,-3,3,535.0,0,3,3.2,0.0,0,João Filipe Iria,['form'],34,1,97.1,454,False,365.2,2029,,2020-12-12T15:00:18.629977Z,52,0,0,0,19624.jpg,2.3,1,0,Santos Moutinho,0.9,False,,a,20,39,68.0,61,47431,279,210027,302,0.7,11.7,Moutinho,3
0,9,486,75,75,8,38533,0,0,-2,2,0.0,0,1,2.4,0.0,0,Rui Pedro,['form'],38,0,57.8,455,False,580.0,2610,Head injury - 75% chance of playing,2021-03-15T23:00:23.832306Z,53,0,0,1,38533.jpg,3.6,0,74,dos Santos Patrício,4.1,False,,d,20,39,0.0,104,395615,1218,579577,6464,0.7,19.6,Patrício,1
0,0,0,0,0,0,41727,0,0,-1,1,0.0,0,2,0.0,0.0,0,Ryan,['form'],0,0,0.0,456,False,0.0,0,Joined Swansea City on a permanent deal on 16/10,2020-10-16T21:30:12.191173Z,44,0,0,0,41727.jpg,0.0,0,0,Bennett,0.1,False,,u,20,39,0.0,0,3905,0,28196,17,0.0,0.0,Bennett,0
1,4,305,100,100,5,90585,0,0,-1,1,33.2,0,2,0.2,0.0,0,Willy,['form'],22,1,52.8,458,False,355.4,1530,,2021-02-07T17:30:20.315021Z,54,0,0,0,90585.jpg,3.5,0,0,Boly,1.2,False,,a,20,39,139.0,60,157691,317,262935,265,0.1,11.1,Boly,1
0,6,456,100,100,8,94147,0,0,-2,2,36.2,0,2,5.5,0.0,0,Conor,['form'],37,1,64.5,459,False,528.4,2493,,2020-11-13T02:00:22.377295Z,48,0,0,0,94147.jpg,3.0,0,0,Coady,4.7,False,,a,20,39,78.0,85,451193,10735,748218,2774,1.3,17.7,Coady,4
1,7,148,0,0,4,102057,0,0,-4,4,96.2,0,4,0.0,0.0,0,Raúl,['form'],10,4,55.0,460,False,177.4,824,Head injury - Unknown return date,2020-11-29T21:30:19.440583Z,81,1,0,0,102057.jpg,4.3,0,0,Jiménez,4.5,False,,i,20,39,275.0,43,1159231,81,2215050,737,0.0,5.3,Jiménez,0
0,9,352,100,100,6,107613,0,0,-1,1,58.1,2,2,1.8,0.0,0,Romain,['form'],28,3,72.6,461,False,440.6,1777,,2021-01-30T17:00:24.975122Z,49,0,0,0,107613.jpg,4.0,0,0,Saïss,4.9,False,,a,20,39,226.0,80,2206542,3099,2260140,2415,0.5,16.3,Saïss,2
0,1,58,100,100,1,114128,0,0,-1,1,31.8,0,2,2.8,0.0,0,Jonathan,['form'],4,0,10.8,462,False,61.0,496,,2020-08-15T10:00:11.923392Z,54,0,0,0,114128.jpg,2.3,0,0,Castro Otto,0.0,False,,a,20,39,14.0,16,3993,343,4375,98,0.6,3.0,Jonny,0
0,0,0,0,0,0,141569,0,0,-2,2,0.0,0,4,0.0,0.0,0,Léo,['form'],0,0,0.0,463,False,0.0,0,Joined Grasshopper Club Zurich on loan until the end of next season on 22/9. - Expected back 01 Jul,2020-09-22T15:30:12.331538Z,48,0,0,0,141569.jpg,0.0,0,0,Bonatini,0.1,False,,u,20,39,0.0,0,8705,0,28190,11,0.0,0.0,Bonatini,0
2,0,211,100,100,9,151589,0,0,-4,4,246.0,0,3,0.8,0.0,0,Leander,['form'],21,0,82.8,464,False,268.2,1876,,2020-12-16T14:30:21.324457Z,46,1,0,0,151589.jpg,2.2,0,0,Dendoncker,0.5,False,,a,20,39,313.0,54,70641,223,191034,383,0.3,11.7,Dendoncker,3
2,2,240,100,100,5,159533,0,0,-5,5,552.3,0,3,1.8,0.0,0,Adama,['form'],29,0,119.2,465,False,293.8,1955,,2021-01-15T18:00:24.824968Z,60,0,0,0,159533.jpg,2.1,0,0,Traoré,4.8,False,,a,20,39,345.0,58,317870,576,1338440,1433,0.4,9.7,Traoré,3
1,10,417,100,100,7,171317,0,0,-4,4,308.2,1,3,1.5,0.0,0,Rúben Diogo,['form'],31,5,124.8,466,False,573.6,2075,,2021-01-16T15:00:28.371799Z,51,0,0,0,171317.jpg,3.2,0,0,da Silva Neves,1.9,False,,a,20,39,365.0,90,197684,3574,246144,4473,0.4,17.6,Neves,6
0,0,2,0,0,0,179456,0,0,-1,1,0.5,0,2,0.0,0.0,0,Oskar,['form'],0,0,0.1,467,False,0.6,22,Loaned to Grasshopper Club Zürich,2021-02-02T08:43:15.395562Z,39,0,0,0,179456.jpg,1.0,0,0,Buur,1.6,False,,u,20,39,0.0,1,256762,0,306627,892,0.0,0.3,Buur,0
2,5,222,25,25,6,200600,0,0,-2,2,234.0,0,3,-0.1,0.0,0,Daniel,['form'],17,3,88.2,469,False,265.4,1316,Muscle injury - 25% chance of playing,2021-02-07T17:30:20.401812Z,53,0,0,0,200600.jpg,3.6,0,0,Castelo Podence,0.9,False,,d,20,39,381.0,64,1020220,36,1033508,580,0.0,12.1,Podence,2
1,8,227,,,5,214048,-1,1,-1,1,65.1,1,2,-0.5,0.0,0,Max,['form'],9,0,34.0,470,False,205.0,1119,,,39,0,0,0,214048.jpg,3.6,0,0,Kilman,6.4,False,,a,20,39,71.0,54,1638619,3279,1350948,7309,0.0,13.8,Kilman,3
